project,method_id,criterion,presentation,system,slot,rank,points
jtopas,773,why,0,MISTRAL,4,3,2
jtopas,773,why,0,GPT,3,4,1
jtopas,773,why,1,CLAUDE,3,1,4
jtopas,773,why,1,GPT,2,2,3
jtopas,773,why,1,QWEN,4,3,2
jtopas,773,why,1,MISTRAL,1,4,1
jtopas,773,how,0,QWEN,1,1,4
jtopas,773,how,0,CLAUDE,4,2,3
jtopas,773,how,0,GPT,3,3,2
jtopas,773,how,0,MISTRAL,2,4,1
jtopas,773,how,1,QWEN,4,1,4
jtopas,773,how,1,GPT,2,2,3
jtopas,773,how,1,CLAUDE,1,3,2
jtopas,773,how,1,MISTRAL,3,4,1
jtopas,774,accuracy,0,CLAUDE,4,1,4
jtopas,774,accuracy,0,GPT,2,2,3
jtopas,774,accuracy,0,QWEN,3,3,2
jtopas,774,accuracy,0,MISTRAL,1,4,1
jtopas,774,accuracy,1,GPT,3,1,4
jtopas,774,accuracy,1,QWEN,2,2,3
jtopas,774,accuracy,1,MISTRAL,4,3,2
jtopas,774,accuracy,1,CLAUDE,1,4,1
jtopas,774,content,0,CLAUDE,2,1,4
jtopas,774,content,0,GPT,3,2,3
jtopas,774,content,0,QWEN,4,3,2
jtopas,774,content,0,MISTRAL,1,4,1
jtopas,774,content,1,CLAUDE,3,1,4
jtopas,774,content,1,GPT,2,2,3
jtopas,774,content,1,MISTRAL,4,3,2
jtopas,774,content,1,QWEN,1,4,1
jtopas,774,conciseness,0,CLAUDE,4,1,4
jtopas,774,conciseness,0,GPT,2,2,3
jtopas,774,conciseness,0,MISTRAL,3,3,2
jtopas,774,conciseness,0,QWEN,1,4,1
jtopas,774,conciseness,1,QWEN,4,1,4
jtopas,774,conciseness,1,MISTRAL,2,2,3
jtopas,774,conciseness,1,GPT,3,3,2
jtopas,774,conciseness,1,CLAUDE,1,4,1
jtopas,774,what,0,CLAUDE,4,1,4
jtopas,774,what,0,GPT,3,2,3
jtopas,774,what,0,QWEN,2,3,2
jtopas,774,what,0,MISTRAL,1,4,1
jtopas,774,what,1,GPT,2,1,4
jtopas,774,what,1,QWEN,3,2,3
jtopas,774,what,1,CLAUDE,1,3,2
jtopas,774,what,1,MISTRAL,4,4,1
jtopas,774,why,0,CLAUDE,4,1,4
jtopas,774,why,0,GPT,2,2,3
jtopas,774,why,0,MISTRAL,3,3,2
jtopas,774,why,0,QWEN,1,4,1
jtopas,774,why,1,GPT,3,1,4
jtopas,774,why,1,MISTRAL,2,2,3
jtopas,774,why,1,QWEN,4,3,2
jtopas,774,why,1,CLAUDE,1,4,1
jtopas,774,how,0,CLAUDE,4,1,4
jtopas,774,how,0,GPT,3,2,3
jtopas,774,how,0,MISTRAL,2,3,2
jtopas,774,how,0,QWEN,1,4,1
jtopas,774,how,1,GPT,2,1,4
jtopas,774,how,1,QWEN,4,2,3
jtopas,774,how,1,MISTRAL,3,3,2
jtopas,774,how,1,CLAUDE,1,4,1
jtopas,789,accuracy,0,CLAUDE,4,1,4
jtopas,789,accuracy,0,QWEN,3,2,3
jtopas,789,accuracy,0,GPT,1,3,2
jtopas,789,accuracy,0,MISTRAL,2,4,1
jtopas,789,accuracy,1,QWEN,2,1,4
jtopas,789,accuracy,1,GPT,4,2,3
jtopas,789,accuracy,1,CLAUDE,1,3,2
jtopas,789,accuracy,1,MISTRAL,3,4,1
jtopas,789,content,0,GPT,2,1,4
jtopas,789,content,0,CLAUDE,1,2,3
jtopas,789,content,0,QWEN,4,3,2
jtopas,789,content,0,MISTRAL,3,4,1
jtopas,789,content,1,CLAUDE,4,1,4
jtopas,789,content,1,QWEN,1,2,3
jtopas,789,content,1,GPT,3,3,2
jtopas,789,content,1,MISTRAL,2,4,1
jtopas,789,conciseness,0,GPT,3,1,4
jtopas,789,conciseness,0,MISTRAL,2,2,3
jtopas,789,conciseness,0,QWEN,4,3,2
jtopas,789,conciseness,0,CLAUDE,1,4,1
jtopas,789,conciseness,1,CLAUDE,4,1,4
jtopas,789,conciseness,1,GPT,2,2,3
jtopas,789,conciseness,1,MISTRAL,3,3,2
jtopas,789,conciseness,1,QWEN,1,4,1
jtopas,789,what,0,CLAUDE,3,1,4
jtopas,789,what,0,QWEN,2,2,3
jtopas,789,what,0,GPT,4,3,2
jtopas,789,what,0,MISTRAL,1,4,1
jtopas,789,what,1,CLAUDE,2,1,4
jtopas,789,what,1,QWEN,3,2,3
jtopas,789,what,1,MISTRAL,4,3,2
jtopas,789,what,1,GPT,1,4,1
jtopas,789,why,0,CLAUDE,4,1,4
jtopas,789,why,0,QWEN,3,2,3
jtopas,789,why,0,GPT,1,3,2
jtopas,789,why,0,MISTRAL,2,4,1
jtopas,789,why,1,CLAUDE,1,1,4
jtopas,789,why,1,QWEN,2,2,3
jtopas,789,why,1,GPT,4,3,2
jtopas,789,why,1,MISTRAL,3,4,1
jtopas,789,how,0,CLAUDE,3,1,4
jtopas,789,how,0,GPT,1,2,3
jtopas,789,how,0,QWEN,4,3,2
jtopas,789,how,0,MISTRAL,2,4,1
jtopas,789,how,1,CLAUDE,2,1,4
jtopas,789,how,1,GPT,4,2,3
jtopas,789,how,1,QWEN,1,3,2
jtopas,789,how,1,MISTRAL,3,4,1
jtopas,790,accuracy,0,CLAUDE,4,1,4
jtopas,790,accuracy,0,GPT,3,2,3
jtopas,790,accuracy,0,QWEN,2,3,2
jtopas,790,accuracy,0,MISTRAL,1,4,1
jtopas,790,accuracy,1,GPT,2,1,4
jtopas,790,accuracy,1,MISTRAL,4,2,3
jtopas,790,accuracy,1,CLAUDE,1,3,2
jtopas,790,accuracy,1,QWEN,3,4,1
jtopas,790,content,0,CLAUDE,4,1,4
jtopas,790,content,0,GPT,2,2,3
jtopas,790,content,0,QWEN,3,3,2
jtopas,790,content,0,MISTRAL,1,4,1
jtopas,790,content,1,GPT,3,1,4
jtopas,790,content,1,QWEN,2,2,3
jtopas,790,content,1,MISTRAL,4,3,2
jtopas,790,content,1,CLAUDE,1,4,1
jtopas,790,conciseness,0,CLAUDE,3,1,4
jtopas,790,conciseness,0,GPT,1,2,3
jtopas,790,conciseness,0,QWEN,4,3,2
jtopas,790,conciseness,0,MISTRAL,2,4,1
jtopas,790,conciseness,1,GPT,4,1,4
jtopas,790,conciseness,1,CLAUDE,2,2,3
jtopas,790,conciseness,1,MISTRAL,3,3,2
jtopas,790,conciseness,1,QWEN,1,4,1
jtopas,790,what,0,CLAUDE,1,1,4
jtopas,790,what,0,GPT,4,2,3
jtopas,790,what,0,MISTRAL,2,3,2
jtopas,790,what,0,QWEN,3,4,1
jtopas,790,what,1,CLAUDE,4,1,4
jtopas,790,what,1,GPT,1,2,3
jtopas,790,what,1,MISTRAL,3,3,2
jtopas,790,what,1,QWEN,2,4,1
jtopas,790,why,0,CLAUDE,3,1,4
jtopas,790,why,0,QWEN,2,2,3
jtopas,790,why,0,MISTRAL,4,3,2
jtopas,790,why,0,GPT,1,4,1
jtopas,790,why,1,CLAUDE,2,1,4
jtopas,790,why,1,GPT,4,2,3
jtopas,790,why,1,MISTRAL,1,3,2
jtopas,790,why,1,QWEN,3,4,1
jtopas,790,how,0,CLAUDE,1,1,4
jtopas,790,how,0,GPT,4,2,3
jtopas,790,how,0,QWEN,2,3,2
jtopas,790,how,0,MISTRAL,3,4,1
jtopas,790,how,1,CLAUDE,4,1,4
jtopas,790,how,1,GPT,1,2,3
jtopas,790,how,1,MISTRAL,2,3,2
jtopas,790,how,1,QWEN,3,4,1
jtopas,831,accuracy,0,GPT,3,1,4
jtopas,831,accuracy,0,MISTRAL,2,2,3
jtopas,831,accuracy,0,CLAUDE,4,3,2
jtopas,831,accuracy,0,QWEN,1,4,1
jtopas,831,accuracy,1,QWEN,4,1,4
jtopas,831,accuracy,1,MISTRAL,3,2,3
jtopas,831,accuracy,1,GPT,2,3,2
jtopas,831,accuracy,1,CLAUDE,1,4,1
jtopas,831,content,0,QWEN,2,1,4
jtopas,831,content,0,MISTRAL,3,2,3
jtopas,831,content,0,GPT,4,3,2
jtopas,831,content,0,CLAUDE,1,4,1
jtopas,831,content,1,MISTRAL,2,1,4
jtopas,831,content,1,QWEN,3,2,3
jtopas,831,content,1,GPT,1,3,2
jtopas,831,content,1,CLAUDE,4,4,1
jtopas,831,conciseness,0,CLAUDE,3,1,4
jtopas,831,conciseness,0,GPT,4,2,3
jtopas,831,conciseness,0,QWEN,2,3,2
jtopas,831,conciseness,0,MISTRAL,1,4,1
jtopas,831,conciseness,1,CLAUDE,2,1,4
jtopas,831,conciseness,1,QWEN,3,2,3
jtopas,831,conciseness,1,MISTRAL,4,3,2
jtopas,831,conciseness,1,GPT,1,4,1
jtopas,831,what,0,GPT,4,1,4
jtopas,831,what,0,QWEN,2,2,3
jtopas,831,what,0,MISTRAL,1,3,2
jtopas,831,what,0,CLAUDE,3,4,1
jtopas,831,what,1,CLAUDE,2,1,4
jtopas,831,what,1,QWEN,3,2,3
jtopas,831,what,1,MISTRAL,4,3,2
jtopas,831,what,1,GPT,1,4,1
jtopas,831,why,0,CLAUDE,2,1,4
jtopas,831,why,0,QWEN,3,2,3
jtopas,831,why,0,MISTRAL,4,3,2
jtopas,831,why,0,GPT,1,4,1
jtopas,831,why,1,GPT,4,1,4
jtopas,831,why,1,QWEN,2,2,3
jtopas,831,why,1,MISTRAL,1,3,2
jtopas,831,why,1,CLAUDE,3,4,1
jtopas,831,how,0,QWEN,2,1,4
jtopas,831,how,0,MISTRAL,4,2,3
jtopas,831,how,0,GPT,1,3,2
jtopas,831,how,0,CLAUDE,3,4,1
jtopas,831,how,1,GPT,4,1,4
jtopas,831,how,1,QWEN,3,2,3
jtopas,831,how,1,CLAUDE,2,3,2
jtopas,831,how,1,MISTRAL,1,4,1
jtopas,851,accuracy,0,CLAUDE,2,1,4
jtopas,851,accuracy,0,QWEN,4,2,3
jtopas,851,accuracy,0,GPT,1,3,2
jtopas,851,accuracy,0,MISTRAL,3,4,1
jtopas,851,accuracy,1,CLAUDE,3,1,4
jtopas,851,accuracy,1,QWEN,1,2,3
jtopas,851,accuracy,1,GPT,4,3,2
jtopas,851,accuracy,1,MISTRAL,2,4,1
jtopas,851,content,0,CLAUDE,1,1,4
jtopas,851,content,0,QWEN,4,2,3
jtopas,851,content,0,GPT,3,3,2
jtopas,851,content,0,MISTRAL,2,4,1
jtopas,851,content,1,CLAUDE,4,1,4
jtopas,851,content,1,QWEN,1,2,3
jtopas,851,content,1,MISTRAL,3,3,2
jtopas,851,content,1,GPT,2,4,1
jtopas,851,conciseness,0,CLAUDE,3,1,4
jtopas,851,conciseness,0,QWEN,4,2,3
jtopas,851,conciseness,0,GPT,2,3,2
jtopas,851,conciseness,0,MISTRAL,1,4,1
jtopas,851,conciseness,1,CLAUDE,2,1,4
jtopas,851,conciseness,1,QWEN,1,2,3
jtopas,851,conciseness,1,MISTRAL,4,3,2
jtopas,851,conciseness,1,GPT,3,4,1
jtopas,851,what,0,CLAUDE,2,1,4
jtopas,851,what,0,QWEN,1,2,3
jtopas,851,what,0,GPT,4,3,2
jtopas,851,what,0,MISTRAL,3,4,1
jtopas,851,what,1,CLAUDE,3,1,4
jtopas,851,what,1,QWEN,4,2,3
jtopas,851,what,1,MISTRAL,2,3,2
jtopas,851,what,1,GPT,1,4,1
jtopas,851,why,0,CLAUDE,1,1,4
jtopas,851,why,0,QWEN,4,2,3
jtopas,851,why,0,GPT,3,3,2
jtopas,851,why,0,MISTRAL,2,4,1
jtopas,851,why,1,CLAUDE,4,1,4
jtopas,851,why,1,QWEN,1,2,3
jtopas,851,why,1,MISTRAL,3,3,2
jtopas,851,why,1,GPT,2,4,1
jtopas,851,how,0,CLAUDE,2,1,4
jtopas,851,how,0,QWEN,1,2,3
jtopas,851,how,0,GPT,4,3,2
jtopas,851,how,0,MISTRAL,3,4,1
jtopas,851,how,1,CLAUDE,3,1,4
jtopas,851,how,1,QWEN,4,2,3
jtopas,851,how,1,GPT,1,3,2
jtopas,851,how,1,MISTRAL,2,4,1
jtopas,867,accuracy,0,CLAUDE,1,1,4
jtopas,867,accuracy,0,GPT,4,2,3
jtopas,867,accuracy,0,QWEN,2,3,2
jtopas,867,accuracy,0,MISTRAL,3,4,1
jtopas,867,accuracy,1,CLAUDE,4,1,4
jtopas,867,accuracy,1,QWEN,3,2,3
jtopas,867,accuracy,1,GPT,1,3,2
jtopas,867,accuracy,1,MISTRAL,2,4,1
jtopas,867,content,0,CLAUDE,3,1,4
jtopas,867,content,0,GPT,2,2,3
jtopas,867,content,0,QWEN,1,3,2
jtopas,867,content,0,MISTRAL,4,4,1
jtopas,867,content,1,CLAUDE,2,1,4
jtopas,867,content,1,GPT,3,2,3
jtopas,867,content,1,QWEN,4,3,2
jtopas,867,content,1,MISTRAL,1,4,1
jtopas,867,conciseness,0,CLAUDE,4,1,4
jtopas,867,conciseness,0,GPT,2,2,3
jtopas,867,conciseness,0,QWEN,1,3,2
jtopas,867,conciseness,0,MISTRAL,3,4,1
jtopas,867,conciseness,1,CLAUDE,1,1,4
jtopas,867,conciseness,1,GPT,3,2,3
jtopas,867,conciseness,1,QWEN,4,3,2
jtopas,867,conciseness,1,MISTRAL,2,4,1
jtopas,867,what,0,CLAUDE,2,1,4
jtopas,867,what,0,QWEN,4,2,3
jtopas,867,what,0,GPT,1,3,2
jtopas,867,what,0,MISTRAL,3,4,1
jtopas,867,what,1,CLAUDE,3,1,4
jtopas,867,what,1,QWEN,1,2,3
jtopas,867,what,1,GPT,4,3,2
jtopas,867,what,1,MISTRAL,2,4,1
jtopas,867,why,0,QWEN,2,1,4
jtopas,867,why,0,CLAUDE,3,2,3
jtopas,867,why,0,GPT,4,3,2
jtopas,867,why,0,MISTRAL,1,4,1
jtopas,867,why,1,CLAUDE,2,1,4
jtopas,867,why,1,QWEN,3,2,3
jtopas,867,why,1,GPT,1,3,2
jtopas,867,why,1,MISTRAL,4,4,1
jtopas,867,how,0,CLAUDE,1,1,4
jtopas,867,how,0,GPT,3,2,3
jtopas,867,how,0,QWEN,2,3,2
jtopas,867,how,0,MISTRAL,4,4,1
jtopas,867,how,1,CLAUDE,4,1,4
jtopas,867,how,1,GPT,2,2,3
jtopas,867,how,1,QWEN,3,3,2
jtopas,867,how,1,MISTRAL,1,4,1
jtopas,875,accuracy,0,GPT,3,1,4
jtopas,875,accuracy,0,CLAUDE,1,2,3
jtopas,875,accuracy,0,MISTRAL,2,3,2
jtopas,875,accuracy,0,QWEN,4,4,1
jtopas,875,accuracy,1,GPT,2,1,4
jtopas,875,accuracy,1,CLAUDE,4,2,3
jtopas,875,accuracy,1,QWEN,1,3,2
jtopas,875,accuracy,1,MISTRAL,3,4,1
jtopas,875,content,0,GPT,3,1,4
jtopas,875,content,0,CLAUDE,1,2,3
jtopas,875,content,0,QWEN,2,3,2
jtopas,875,content,0,MISTRAL,4,4,1
jtopas,875,content,1,CLAUDE,4,1,4
jtopas,875,content,1,GPT,2,2,3
jtopas,875,content,1,QWEN,3,3,2
jtopas,875,content,1,MISTRAL,1,4,1
jtopas,875,conciseness,0,GPT,3,1,4
jtopas,875,conciseness,0,CLAUDE,1,2,3
jtopas,875,conciseness,0,MISTRAL,2,3,2
jtopas,875,conciseness,0,QWEN,4,4,1
jtopas,875,conciseness,1,GPT,2,1,4
jtopas,875,conciseness,1,CLAUDE,4,2,3
jtopas,875,conciseness,1,QWEN,1,3,2
jtopas,875,conciseness,1,MISTRAL,3,4,1
jtopas,875,what,0,CLAUDE,2,1,4
jtopas,875,what,0,GPT,1,2,3
jtopas,875,what,0,MISTRAL,4,3,2
jtopas,875,what,0,QWEN,3,4,1
jtopas,875,what,1,CLAUDE,3,1,4
jtopas,875,what,1,GPT,4,2,3
jtopas,875,what,1,QWEN,2,3,2
jtopas,875,what,1,MISTRAL,1,4,1
jtopas,875,why,0,CLAUDE,3,1,4
jtopas,875,why,0,GPT,4,2,3
jtopas,875,why,0,QWEN,2,3,2
jtopas,875,why,0,MISTRAL,1,4,1
jtopas,875,why,1,CLAUDE,2,1,4
jtopas,875,why,1,QWEN,3,2,3
jtopas,875,why,1,MISTRAL,4,3,2
jtopas,875,why,1,GPT,1,4,1
jtopas,875,how,0,CLAUDE,2,1,4
jtopas,875,how,0,GPT,1,2,3
jtopas,875,how,0,MISTRAL,4,3,2
jtopas,875,how,0,QWEN,3,4,1
jtopas,875,how,1,CLAUDE,3,1,4
jtopas,875,how,1,GPT,4,2,3
jtopas,875,how,1,QWEN,2,3,2
jtopas,875,how,1,MISTRAL,1,4,1
jtopas,883,accuracy,0,GPT,3,1,4
jtopas,883,accuracy,0,CLAUDE,2,2,3
jtopas,883,accuracy,0,QWEN,1,3,2
jtopas,883,accuracy,0,MISTRAL,4,4,1
jtopas,883,accuracy,1,GPT,2,1,4
jtopas,883,accuracy,1,CLAUDE,3,2,3
jtopas,883,accuracy,1,QWEN,4,3,2
jtopas,883,accuracy,1,MISTRAL,1,4,1
jtopas,883,content,0,GPT,3,1,4
jtopas,883,content,0,QWEN,2,2,3
jtopas,883,content,0,CLAUDE,4,3,2
jtopas,883,content,0,MISTRAL,1,4,1
jtopas,883,content,1,GPT,2,1,4
jtopas,883,content,1,QWEN,3,2,3
jtopas,883,content,1,CLAUDE,1,3,2
jtopas,883,content,1,MISTRAL,4,4,1
jtopas,883,conciseness,0,GPT,2,1,4
jtopas,883,conciseness,0,QWEN,3,2,3
jtopas,883,conciseness,0,CLAUDE,4,3,2
jtopas,883,conciseness,0,MISTRAL,1,4,1
jtopas,883,conciseness,1,GPT,3,1,4
jtopas,883,conciseness,1,QWEN,2,2,3
jtopas,883,conciseness,1,CLAUDE,1,3,2
jtopas,883,conciseness,1,MISTRAL,4,4,1
jtopas,883,what,0,GPT,1,1,4
jtopas,883,what,0,CLAUDE,3,2,3
jtopas,883,what,0,QWEN,2,3,2
jtopas,883,what,0,MISTRAL,4,4,1
jtopas,883,what,1,GPT,4,1,4
jtopas,883,what,1,QWEN,3,2,3
jtopas,883,what,1,CLAUDE,2,3,2
jtopas,883,what,1,MISTRAL,1,4,1
jtopas,883,why,0,GPT,4,1,4
jtopas,883,why,0,CLAUDE,2,2,3
jtopas,883,why,0,QWEN,3,3,2
jtopas,883,why,0,MISTRAL,1,4,1
jtopas,883,why,1,QWEN,2,1,4
jtopas,883,why,1,CLAUDE,3,2,3
jtopas,883,why,1,GPT,1,3,2
jtopas,883,why,1,MISTRAL,4,4,1
jtopas,883,how,0,GPT,1,1,4
jtopas,883,how,0,CLAUDE,3,2,3
jtopas,883,how,0,QWEN,2,3,2
jtopas,883,how,0,MISTRAL,4,4,1
jtopas,883,how,1,GPT,4,1,4
jtopas,883,how,1,QWEN,3,2,3
jtopas,883,how,1,CLAUDE,2,3,2
jtopas,883,how,1,MISTRAL,1,4,1
jtopas,891,accuracy,0,CLAUDE,1,1,4
jtopas,891,accuracy,0,QWEN,2,2,3
jtopas,891,accuracy,0,GPT,3,3,2
jtopas,891,accuracy,0,MISTRAL,4,4,1
jtopas,891,accuracy,1,CLAUDE,4,1,4
jtopas,891,accuracy,1,QWEN,3,2,3
jtopas,891,accuracy,1,GPT,2,3,2
jtopas,891,accuracy,1,MISTRAL,1,4,1
jtopas,891,content,0,CLAUDE,2,1,4
jtopas,891,content,0,QWEN,3,2,3
jtopas,891,content,0,MISTRAL,1,3,2
jtopas,891,content,0,GPT,4,4,1
jtopas,891,content,1,CLAUDE,3,1,4
jtopas,891,content,1,QWEN,2,2,3
jtopas,891,content,1,MISTRAL,4,3,2
jtopas,891,content,1,GPT,1,4,1
jtopas,891,conciseness,0,CLAUDE,3,1,4
jtopas,891,conciseness,0,QWEN,1,2,3
jtopas,891,conciseness,0,GPT,4,3,2
jtopas,891,conciseness,0,MISTRAL,2,4,1
jtopas,891,conciseness,1,CLAUDE,2,1,4
jtopas,891,conciseness,1,QWEN,4,2,3
jtopas,891,conciseness,1,GPT,1,3,2
jtopas,891,conciseness,1,MISTRAL,3,4,1
jtopas,891,what,0,QWEN,3,1,4
jtopas,891,what,0,CLAUDE,1,2,3
jtopas,891,what,0,GPT,2,3,2
jtopas,891,what,0,MISTRAL,4,4,1
jtopas,891,what,1,CLAUDE,4,1,4
jtopas,891,what,1,QWEN,2,2,3
jtopas,891,what,1,GPT,3,3,2
jtopas,891,what,1,MISTRAL,1,4,1
jtopas,891,why,0,CLAUDE,3,1,4
jtopas,891,why,0,MISTRAL,2,2,3
jtopas,891,why,0,QWEN,4,3,2
jtopas,891,why,0,GPT,1,4,1
jtopas,891,why,1,CLAUDE,2,1,4
jtopas,891,why,1,QWEN,1,2,3
jtopas,891,why,1,GPT,4,3,2
jtopas,891,why,1,MISTRAL,3,4,1
jtopas,891,how,0,CLAUDE,3,1,4
jtopas,891,how,0,QWEN,2,2,3
jtopas,891,how,0,GPT,4,3,2
jtopas,891,how,0,MISTRAL,1,4,1
jtopas,891,how,1,CLAUDE,2,1,4
jtopas,891,how,1,QWEN,3,2,3
jtopas,891,how,1,MISTRAL,4,3,2
jtopas,891,how,1,GPT,1,4,1
jtopas,893,accuracy,0,QWEN,2,1,4
jtopas,893,accuracy,0,GPT,1,2,3
jtopas,893,accuracy,0,MISTRAL,3,3,2
jtopas,893,accuracy,0,CLAUDE,4,4,1
jtopas,893,accuracy,1,CLAUDE,1,1,4
jtopas,893,accuracy,1,GPT,4,2,3
jtopas,893,accuracy,1,QWEN,3,3,2
jtopas,893,accuracy,1,MISTRAL,2,4,1
jtopas,893,content,0,CLAUDE,1,1,4
jtopas,893,content,0,GPT,4,2,3
jtopas,893,content,0,QWEN,3,3,2
jtopas,893,content,0,MISTRAL,2,4,1
jtopas,893,content,1,QWEN,2,1,4
jtopas,893,content,1,MISTRAL,3,2,3
jtopas,893,content,1,GPT,1,3,2
jtopas,893,content,1,CLAUDE,4,4,1
jtopas,893,conciseness,0,GPT,1,1,4
jtopas,893,conciseness,0,CLAUDE,2,2,3
jtopas,893,conciseness,0,QWEN,4,3,2
jtopas,893,conciseness,0,MISTRAL,3,4,1
jtopas,893,conciseness,1,GPT,4,1,4
jtopas,893,conciseness,1,QWEN,1,2,3
jtopas,893,conciseness,1,MISTRAL,2,3,2
jtopas,893,conciseness,1,CLAUDE,3,4,1
jtopas,893,what,0,CLAUDE,1,1,4
jtopas,893,what,0,GPT,4,2,3
jtopas,893,what,0,QWEN,2,3,2
jtopas,893,what,0,MISTRAL,3,4,1
jtopas,893,what,1,CLAUDE,4,1,4
jtopas,893,what,1,MISTRAL,2,2,3
jtopas,893,what,1,QWEN,3,3,2
jtopas,893,what,1,GPT,1,4,1
jtopas,893,why,0,GPT,2,1,4
jtopas,893,why,0,QWEN,1,2,3
jtopas,893,why,0,MISTRAL,3,3,2
jtopas,893,why,0,CLAUDE,4,4,1
jtopas,893,why,1,MISTRAL,2,1,4
jtopas,893,why,1,QWEN,4,2,3
jtopas,893,why,1,CLAUDE,1,3,2
jtopas,893,why,1,GPT,3,4,1
jtopas,893,how,0,GPT,3,1,4
jtopas,893,how,0,QWEN,1,2,3
jtopas,893,how,0,MISTRAL,2,3,2
jtopas,893,how,0,CLAUDE,4,4,1
jtopas,893,how,1,GPT,2,1,4
jtopas,893,how,1,QWEN,4,2,3
jtopas,893,how,1,CLAUDE,1,3,2
jtopas,893,how,1,MISTRAL,3,4,1
jtopas,902,accuracy,0,QWEN,1,1,4
jtopas,902,accuracy,0,GPT,4,2,3
jtopas,902,accuracy,0,MISTRAL,2,3,2
jtopas,902,accuracy,0,CLAUDE,3,4,1
jtopas,902,accuracy,1,QWEN,4,1,4
jtopas,902,accuracy,1,GPT,1,2,3
jtopas,902,accuracy,1,MISTRAL,3,3,2
jtopas,902,accuracy,1,CLAUDE,2,4,1
jtopas,902,content,0,GPT,4,1,4
jtopas,902,content,0,QWEN,1,2,3
jtopas,902,content,0,CLAUDE,3,3,2
jtopas,902,content,0,MISTRAL,2,4,1
jtopas,902,content,1,QWEN,4,1,4
jtopas,902,content,1,MISTRAL,3,2,3
jtopas,902,content,1,CLAUDE,2,3,2
jtopas,902,content,1,GPT,1,4,1
jtopas,902,conciseness,0,QWEN,2,1,4
jtopas,902,conciseness,0,GPT,4,2,3
jtopas,902,conciseness,0,MISTRAL,3,3,2
jtopas,902,conciseness,0,CLAUDE,1,4,1
jtopas,902,conciseness,1,QWEN,3,1,4
jtopas,902,conciseness,1,GPT,1,2,3
jtopas,902,conciseness,1,MISTRAL,2,3,2
jtopas,902,conciseness,1,CLAUDE,4,4,1
jtopas,902,what,0,GPT,4,1,4
jtopas,902,what,0,QWEN,1,2,3
jtopas,902,what,0,CLAUDE,3,3,2
jtopas,902,what,0,MISTRAL,2,4,1
jtopas,902,what,1,QWEN,4,1,4
jtopas,902,what,1,GPT,1,2,3
jtopas,902,what,1,MISTRAL,3,3,2
jtopas,902,what,1,CLAUDE,2,4,1
jtopas,902,why,0,GPT,4,1,4
jtopas,902,why,0,QWEN,1,2,3
jtopas,902,why,0,CLAUDE,3,3,2
jtopas,902,why,0,MISTRAL,2,4,1
jtopas,902,why,1,QWEN,4,1,4
jtopas,902,why,1,CLAUDE,2,2,3
jtopas,902,why,1,MISTRAL,3,3,2
jtopas,902,why,1,GPT,1,4,1
jtopas,902,how,0,GPT,3,1,4
jtopas,902,how,0,QWEN,1,2,3
jtopas,902,how,0,MISTRAL,4,3,2
jtopas,902,how,0,CLAUDE,2,4,1
jtopas,902,how,1,GPT,2,1,4
jtopas,902,how,1,CLAUDE,3,2,3
jtopas,902,how,1,QWEN,4,3,2
jtopas,902,how,1,MISTRAL,1,4,1
jtopas,1044,accuracy,0,CLAUDE,2,1,4
jtopas,1044,accuracy,0,QWEN,3,2,3
jtopas,1044,accuracy,0,GPT,1,3,2
jtopas,1044,accuracy,0,MISTRAL,4,4,1
jtopas,1044,accuracy,1,QWEN,2,1,4
jtopas,1044,accuracy,1,GPT,4,2,3
jtopas,1044,accuracy,1,CLAUDE,3,3,2
jtopas,1044,accuracy,1,MISTRAL,1,4,1
jtopas,1044,content,0,MISTRAL,1,1,4
jtopas,1044,content,0,GPT,3,2,3
jtopas,1044,content,0,QWEN,2,3,2
jtopas,1044,content,0,CLAUDE,4,4,1
jtopas,1044,content,1,GPT,2,1,4
jtopas,1044,content,1,QWEN,3,2,3
jtopas,1044,content,1,CLAUDE,1,3,2
jtopas,1044,content,1,MISTRAL,4,4,1
jtopas,1044,conciseness,0,QWEN,2,1,4
jtopas,1044,conciseness,0,MISTRAL,3,2,3
jtopas,1044,conciseness,0,CLAUDE,4,3,2
jtopas,1044,conciseness,0,GPT,1,4,1
jtopas,1044,conciseness,1,CLAUDE,1,1,4
jtopas,1044,conciseness,1,GPT,4,2,3
jtopas,1044,conciseness,1,MISTRAL,2,3,2
jtopas,1044,conciseness,1,QWEN,3,4,1
jtopas,1044,what,0,MISTRAL,2,1,4
jtopas,1044,what,0,GPT,1,2,3
jtopas,1044,what,0,QWEN,4,3,2
jtopas,1044,what,0,CLAUDE,3,4,1
jtopas,1044,what,1,CLAUDE,2,1,4
jtopas,1044,what,1,GPT,4,2,3
jtopas,1044,what,1,MISTRAL,3,3,2
jtopas,1044,what,1,QWEN,1,4,1
jtopas,1044,why,0,QWEN,2,1,4
jtopas,1044,why,0,GPT,1,2,3
jtopas,1044,why,0,MISTRAL,4,3,2
jtopas,1044,why,0,CLAUDE,3,4,1
jtopas,1044,why,1,CLAUDE,2,1,4
jtopas,1044,why,1,MISTRAL,1,2,3
jtopas,1044,why,1,GPT,4,3,2
jtopas,1044,why,1,QWEN,3,4,1
jtopas,1044,how,0,QWEN,2,1,4
jtopas,1044,how,0,MISTRAL,3,2,3
jtopas,1044,how,0,GPT,1,3,2
jtopas,1044,how,0,CLAUDE,4,4,1
jtopas,1044,how,1,MISTRAL,2,1,4
